"file_name","has_bad_site_id","has_values_above_2000","has_negatives","site_ids"
"O3_2013",FALSE,FALSE,TRUE,"010401, 030118, 030310, 040103, 040206, 040302, 040501, 040601, 040701, 040801, 040901, 041201, 050103, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050134, 050135, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050802, 052001, 052201, 052401, 053201, 053301, 053601, 053901, 054401, 054501, 054901, 055001, 055101, 055201, 055301, 055701, 060104, 060106, 060204, 060211, 060410, 060428, 060430, 060434, 060435, 060512, 060515, 060610, 060904, 061004, 061104, 061201, 061302, 061402, 061603, 063001, 063301, 064401, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066101, 066201, 070118, 070119, 080110, 080211, 081001, 090120, 090121, 090130, 090222, 090228, 090302, 090402, 090502, 090601, 090606, 090701, 090702, 090801, 090806, 091101, 091601, 092001, 092201, 092601, 092901, 093202, 094301, 094401, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100135, 100140, 100143, 100202, 100304, 100308, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102701, 102801, 103302, 103502, 104003, 104803, 105001, 107100, 119004, 129102, 129203"
"O3_2014",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010901, 020401, 030118, 030201, 030310, 040203, 040206, 040302, 040701, 040801, 041101, 041201, 050103, 050109, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050134, 050135, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052401, 052601, 053201, 053301, 053601, 053901, 054201, 054501, 054801, 055001, 055101, 055201, 055301, 055601, 055701, 060104, 060106, 060204, 060211, 060410, 060428, 060430, 060433, 060434, 060435, 060512, 060515, 060610, 060809, 060904, 061004, 061302, 061502, 061603, 061702, 061802, 062001, 063001, 063301, 063701, 065001, 065101, 065301, 065801, 065901, 066101, 066201, 070118, 070203, 070501, 080111, 080211, 081001, 090120, 090121, 090130, 090133, 090222, 090228, 090229, 090302, 090402, 090601, 090606, 090701, 090801, 090806, 091001, 091101, 091401, 091601, 091701, 091901, 092001, 092201, 092601, 092901, 093101, 093202, 093501, 094301, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100135, 100140, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102001, 102102, 102401, 102701, 103302, 103502, 103602, 104003, 104803, 105001, 105504, 107100, 119004, 129003, 129102, 129303"
"O3_2015",FALSE,FALSE,TRUE,"010401, 010501, 011001, 020301, 020401, 030118, 040103, 040203, 040206, 040302, 040701, 041201, 041302, 050103, 050109, 050115, 050119, 050121, 050126, 050128, 050129, 050134, 050135, 050204, 050308, 050310, 050311, 050404, 050604, 051501, 052001, 052201, 052401, 052601, 052801, 053201, 053301, 053501, 053901, 054401, 054501, 055101, 055201, 055301, 055601, 055701, 060104, 060106, 060204, 060211, 060410, 060421, 060428, 060430, 060433, 060434, 060435, 060512, 060515, 060610, 060904, 061004, 061302, 061502, 061603, 061702, 061802, 062001, 062601, 063001, 063301, 065001, 065101, 065301, 065401, 065801, 066201, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090133, 090134, 090222, 090228, 090229, 090230, 090302, 090304, 090402, 090502, 090601, 090606, 090701, 090806, 090807, 091101, 091401, 091601, 091701, 091901, 092001, 092201, 092601, 092901, 093101, 093202, 094301, 094401, 100110, 100111, 100112, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101601, 101603, 101701, 102001, 102102, 102401, 102503, 102701, 103502, 103602, 104003, 104803, 105001, 105504, 107100, 119004, 129303"
"O3_2016",FALSE,FALSE,TRUE,"011002, 020301, 030118, 040103, 040302, 040701, 040901, 041101, 050103, 050109, 050113, 050119, 050122, 050126, 050128, 050129, 050134, 050135, 050136, 050138, 050204, 050308, 050404, 050504, 050604, 050803, 051501, 052401, 052601, 053201, 053301, 053601, 053901, 054401, 054501, 055001, 055101, 055201, 055301, 055601, 055702, 060104, 060106, 060204, 060211, 060410, 060421, 060428, 060430, 060433, 060434, 060435, 060438, 060512, 060513, 060515, 060610, 060709, 060809, 060904, 061201, 061302, 061502, 061603, 061702, 061802, 062001, 063001, 063301, 063701, 064401, 065001, 065101, 065201, 065301, 066201, 070119, 070203, 080111, 080211, 081001, 082101, 090120, 090121, 090130, 090133, 090134, 090135, 090136, 090222, 090229, 090230, 090304, 090402, 090502, 090601, 090606, 090607, 090609, 090701, 090801, 090806, 091101, 091301, 091401, 091501, 091601, 091701, 091901, 092001, 092201, 092601, 093101, 093202, 094301, 094401, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101701, 102001, 102102, 102401, 102503, 102701, 103502, 103602, 104003, 104803, 105001, 105504, 107100, 119004, 129401"
"O3_2017",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010601, 020301, 020401, 030113, 030118, 030310, 040103, 040203, 040209, 040302, 040701, 041501, 050103, 050109, 050113, 050119, 050126, 050128, 050129, 050134, 050135, 050136, 050138, 050204, 050310, 050311, 050504, 050604, 050803, 051501, 052001, 052201, 052401, 053201, 053301, 053501, 053901, 054401, 055001, 055101, 055301, 060106, 060204, 060211, 060430, 060434, 060435, 060438, 060440, 060450, 060512, 060513, 060515, 060809, 060904, 061302, 061502, 061603, 061702, 061802, 062001, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065801, 065901, 066201, 070119, 070203, 080111, 080211, 080402, 080502, 082101, 090808, 092601, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101701, 102102, 102401, 102503, 102701, 103502, 103602, 104003, 104803, 105001, 105504, 106800, 107100, 129203, 129303"
"O3_2018",FALSE,FALSE,TRUE,"010102, 010602, 010801, 020301, 020401, 030113, 030201, 031101, 040203, 040302, 041302, 041501, 050103, 050109, 050113, 050119, 050122, 050126, 050128, 050129, 050134, 050135, 050136, 050137, 050138, 050308, 050310, 050311, 050404, 050504, 050604, 052001, 052201, 052401, 053201, 053301, 053501, 053601, 053901, 054201, 054401, 055001, 055101, 055301, 055502, 055702, 060104, 060204, 060211, 060430, 060434, 060435, 060438, 060440, 060450, 060512, 060513, 060515, 060809, 060904, 061009, 061201, 061302, 061502, 061603, 061703, 061802, 062001, 062601, 063001, 063301, 065001, 065101, 065201, 065801, 066101, 066201, 070203, 070501, 080111, 080502, 082101, 090120, 090121, 090130, 090133, 090134, 090135, 090136, 090222, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090801, 090806, 090807, 091101, 091301, 091401, 091501, 091601, 091701, 092001, 092201, 092601, 092901, 093101, 093202, 094301, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101701, 102001, 102102, 102401, 102503, 102701, 103502, 103602, 104003, 104301, 104804, 105001, 105504, 107100, 119004, 129203, 129303, 129501, 129601, 129602"
"O3_2019",FALSE,FALSE,TRUE,"010102, 010401, 010501, 011002, 020104, 020301, 020401, 030113, 030310, 040104, 040203, 040207, 040302, 041501, 050103, 050109, 050113, 050119, 050122, 050126, 050128, 050129, 050134, 050135, 050136, 050138, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050803, 050902, 051501, 052001, 052201, 052401, 053201, 053301, 053601, 053901, 054201, 054401, 055001, 055101, 055301, 060104, 060204, 060211, 060430, 060433, 060434, 060435, 060438, 060445, 060450, 060512, 060515, 060521, 060809, 060904, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 063001, 063301, 065001, 065101, 065301, 065801, 066101, 066201, 067001, 070203, 080111, 080211, 080502, 082101, 090120, 090121, 090130, 090133, 090134, 090135, 090136, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090607, 090608, 090609, 090801, 090805, 090806, 090808, 091101, 091301, 091501, 091601, 091901, 092001, 092201, 092601, 092801, 092901, 093101, 093202, 094301, 094401, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101701, 101904, 102001, 102102, 102402, 102503, 102701, 103502, 103602, 103904, 104003, 104301, 104804, 105001, 105504, 107100, 119004, 129401, 129601, 129602"
"O3_2020",FALSE,FALSE,TRUE,"010102, 020104, 020301, 020401, 030113, 030310, 040104, 040302, 040901, 041302, 041501, 050103, 050109, 050113, 050119, 050122, 050124, 050126, 050128, 050129, 050134, 050135, 050136, 050138, 050308, 050310, 050311, 050313, 050404, 050604, 051501, 052001, 052401, 052801, 053201, 053301, 053601, 053901, 054401, 055001, 055101, 055301, 055702, 060104, 060204, 060211, 060430, 060434, 060435, 060438, 060445, 060450, 060512, 060515, 060521, 060610, 060809, 060904, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 063001, 065001, 065101, 065301, 065801, 066101, 066201, 067001, 070203, 080211, 080402, 080502, 081001, 082101, 090120, 090121, 090130, 090133, 090134, 090135, 090136, 090140, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090607, 090608, 090801, 090807, 091101, 091501, 091601, 092001, 092901, 093202, 094301, 094601, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101701, 101705, 101904, 102102, 102402, 102503, 102701, 103502, 103602, 103904, 104003, 104301, 104304, 104804, 105001, 105504, 107100, 129003, 129203, 129601, 129602"
"O3_2021",FALSE,FALSE,TRUE,"010102, 010501, 010602, 020104, 020301, 020401, 030113, 030120, 030310, 030502, 040207, 040302, 040901, 041501, 050103, 050109, 050113, 050119, 050122, 050124, 050126, 050128, 050129, 050134, 050135, 050136, 050138, 050310, 050311, 050313, 050604, 050803, 051501, 052001, 052201, 052401, 053301, 053901, 054401, 055001, 055101, 055301, 060104, 060204, 060430, 060434, 060435, 060438, 060440, 060445, 060450, 060512, 060515, 060521, 060610, 061009, 061104, 061201, 061402, 061603, 061703, 061802, 062001, 063001, 065001, 066201, 067001, 080111, 080211, 080402, 080502, 081001, 082101, 090120, 090121, 090134, 090135, 090136, 090140, 090141, 090229, 090230, 090235, 090302, 090304, 090402, 090502, 090607, 090608, 090801, 090806, 090807, 091101, 091501, 091601, 092001, 092201, 092801, 092901, 093101, 093202, 094301, 094601, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101705, 101706, 101904, 102102, 102402, 102503, 102701, 103502, 103602, 103904, 104003, 104301, 104304, 104804, 105001, 105504, 119004, 129003, 129601, 129602"
"O3_2022",FALSE,FALSE,TRUE,"010102, 010501, 010602, 020301, 020401, 030310, 040104, 040302, 041601, 050103, 050109, 050119, 050122, 050124, 050126, 050128, 050129, 050135, 050136, 050137, 050138, 050308, 050310, 050311, 050314, 050504, 050604, 050803, 051111, 051501, 052201, 052401, 053301, 054201, 055101, 055702, 055801, 060204, 060434, 060435, 060438, 060440, 060445, 060450, 060512, 060515, 060610, 061201, 061302, 061402, 061603, 061703, 062001, 063001, 063301, 065001, 065101, 065301, 067001, 080211, 080402, 080502, 082101, 090121, 090133, 090134, 090135, 090136, 090140, 090141, 090229, 090230, 090235, 090302, 090304, 090402, 090502, 090608, 090609, 090702, 090801, 090806, 091101, 091501, 091601, 091801, 092001, 092201, 092202, 092801, 092901, 093202, 093205, 094301, 094601, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101706, 101904, 102102, 102402, 102503, 103502, 103602, 103904, 104003, 104301, 104804, 105001, 105504, 107100, 119004, 129003, 129401, 129501, 129601"
"O3_2023",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 020104, 020301, 030113, 040302, 041501, 050103, 050109, 050122, 050124, 050126, 050128, 050129, 050134, 050135, 050136, 050137, 050138, 050308, 050310, 050311, 050313, 050314, 050803, 051501, 052001, 053301, 053601, 054201, 055001, 055702, 060104, 060204, 060211, 060410, 060430, 060434, 060435, 060438, 060440, 060445, 060450, 060512, 060515, 060610, 060809, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 062001, 063001, 063301, 065001, 065101, 065201, 065401, 065801, 067001, 070203, 080211, 080402, 080502, 082101, 090121, 090134, 090135, 090136, 090140, 090141, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090608, 090701, 090801, 090805, 090806, 091101, 091501, 091601, 091801, 091901, 092001, 092202, 092601, 092901, 093101, 093202, 093205, 094301, 094401, 094601, 100103, 100110, 100111, 100112, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101603, 101706, 101904, 102001, 102102, 102402, 102503, 102701, 103502, 103602, 103904, 104003, 104301, 104804, 105001, 105504, 119004, 129003, 129203, 129401, 129601"
"PM25_1995",FALSE,FALSE,TRUE,"101101"
"PM25_1996",FALSE,FALSE,TRUE,"040203, 101101"
"PM25_1997",FALSE,FALSE,TRUE,"040203, 050105, 050126, 054401, 060403, 060415, 061701, 070118, 090227, 101101"
"PM25_1998",FALSE,FALSE,TRUE,"010102, 030310, 030501, 040203, 040901, 050105, 050126, 050129, 050308, 050801, 051201, 054401, 054501, 060104, 060403, 060415, 060421, 060424, 060512, 060513, 061302, 061502, 061701, 062501, 062601, 070118, 090122, 090227, 090701, 100202, 100304, 100402, 100701, 101101, 102102, 102301"
"PM25_1999",FALSE,FALSE,TRUE,"010102, 030310, 030501, 040103, 040203, 040302, 040901, 050105, 050126, 050129, 050308, 050801, 051201, 054401, 054501, 055301, 060104, 060203, 060403, 060415, 060421, 060424, 060512, 060513, 061302, 061502, 061701, 062001, 062501, 062601, 063301, 070118, 090122, 090227, 090701, 090702, 090801, 100134, 100202, 100304, 100402, 100701, 101101, 101202, 102102, 102301"
"PM25_2000",FALSE,FALSE,TRUE,"010102, 030501, 040103, 040203, 040302, 040901, 041301, 050105, 050126, 050128, 050129, 050308, 050801, 051201, 054401, 054501, 055301, 060104, 060203, 060403, 060415, 060421, 060424, 060428, 060430, 060512, 060513, 060708, 061004, 061302, 061502, 061701, 061802, 062001, 062501, 062601, 063301, 070118, 070119, 090121, 090122, 090130, 090227, 090701, 090702, 090801, 091201, 091301, 100134, 100202, 100304, 100308, 100402, 100701, 101101, 101202, 101701, 101703, 101704, 102102, 102301"
"PM25_2001",FALSE,FALSE,TRUE,"010102, 010301, 030120, 030310, 030501, 040103, 040203, 040302, 040901, 041301, 050105, 050109, 050110, 050126, 050128, 050129, 050131, 050308, 050801, 051201, 054401, 054501, 055301, 060104, 060204, 060403, 060415, 060421, 060424, 060428, 060429, 060512, 060513, 060708, 060807, 060903, 061004, 061104, 061302, 061502, 061701, 061802, 062001, 062501, 062601, 063001, 063301, 065101, 070118, 070119, 070203, 080110, 090121, 090122, 090130, 090227, 090302, 090601, 090701, 090702, 090801, 091201, 091301, 091801, 100134, 100202, 100304, 100307, 100308, 100402, 100701, 101101, 101202, 101301, 101701, 101702, 101703, 101704, 102102, 102301, 102701, 102702, 105101, 105501, 105601, 119003"
"PM25_2002",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030120, 030310, 030501, 040103, 040203, 040302, 040901, 041301, 050105, 050109, 050110, 050126, 050128, 050129, 050131, 050308, 050504, 050801, 051201, 054401, 054501, 054703, 055301, 060104, 060204, 060410, 060413, 060415, 060421, 060424, 060428, 060512, 060513, 060807, 061004, 061104, 061302, 061502, 061701, 061802, 062001, 062501, 063001, 065001, 065101, 065301, 065401, 070118, 070119, 070203, 070301, 080110, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090601, 090701, 090702, 090801, 091201, 091301, 091801, 100134, 100138, 100202, 100304, 100307, 100308, 100402, 100701, 101004, 101101, 101202, 101301, 101701, 101702, 101703, 101704, 102102, 102301, 102701, 102702, 102706, 103202, 103901, 104003, 105101, 105501, 105601, 119003"
"PM25_2003",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030120, 030310, 030501, 040103, 040203, 040302, 040901, 050105, 050109, 050110, 050113, 050121, 050126, 050128, 050129, 050131, 050204, 050308, 050310, 050404, 050504, 050801, 051201, 054401, 054501, 054703, 055301, 060104, 060204, 060211, 060302, 060410, 060415, 060421, 060428, 060429, 060430, 060433, 060512, 060513, 060707, 060807, 060903, 061004, 061104, 061201, 061302, 061502, 061603, 061701, 061802, 062001, 062201, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 070118, 070119, 070203, 070301, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090502, 090601, 090701, 090702, 090801, 091201, 091301, 091801, 100110, 100111, 100119, 100134, 100138, 100202, 100304, 100307, 100314, 100402, 100701, 101101, 101202, 101301, 101701, 101702, 101703, 101704, 102102, 102301, 102501, 102701, 102702, 102706, 103202, 103901, 104003, 105101, 105501, 119003"
"PM25_2004",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030120, 030310, 030501, 040103, 040203, 040302, 040901, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050204, 050308, 050310, 050404, 050504, 050801, 051201, 054401, 054501, 054703, 055301, 060104, 060204, 060211, 060302, 060410, 060413, 060415, 060421, 060428, 060429, 060430, 060432, 060433, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061701, 061802, 062001, 062201, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 070118, 070119, 070203, 070301, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090402, 090502, 090601, 090701, 090702, 090801, 090806, 091101, 091201, 091301, 091801, 092001, 100110, 100111, 100118, 100119, 100134, 100138, 100202, 100304, 100307, 100314, 100402, 100701, 101101, 101202, 101301, 101401, 101701, 101702, 101704, 102102, 102301, 102501, 102701, 102702, 102706, 103202, 103901, 104003, 105101, 105604, 119003"
"PM25_2005",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030120, 030310, 030901, 031001, 040103, 040203, 040207, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050801, 051201, 052001, 052201, 052301, 052401, 052701, 052801, 053201, 053301, 053601, 053701, 053801, 054401, 054501, 054703, 054801, 054901, 055101, 055201, 055301, 060104, 060204, 060211, 060410, 060413, 060421, 060428, 060429, 060430, 060432, 060433, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061701, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065601, 065701, 065801, 070118, 070119, 070203, 070301, 080110, 080211, 090120, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090402, 090502, 090601, 090701, 090702, 090703, 090801, 090806, 091101, 091301, 091501, 091801, 092001, 092101, 092301, 092801, 092901, 093001, 093101, 093901, 094001, 100110, 100111, 100118, 100119, 100134, 100138, 100202, 100205, 100304, 100307, 100313, 100314, 100315, 100402, 100701, 101004, 101101, 101202, 101301, 101401, 101701, 101702, 101703, 101704, 101803, 102102, 102301, 102401, 102501, 102701, 102702, 102706, 103202, 103203, 103204, 103205, 103302, 103901, 103903, 104003, 105001, 105101, 105604, 106502, 119003, 129003"
"PM25_2006",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030113, 030120, 030310, 030901, 031001, 040103, 040203, 040207, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050801, 051201, 052001, 052201, 052301, 052401, 052701, 052801, 053201, 053301, 053601, 053701, 053901, 054401, 054501, 054703, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060204, 060211, 060410, 060413, 060421, 060428, 060429, 060430, 060432, 060433, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065601, 065701, 065801, 070118, 070119, 070203, 070301, 080110, 080211, 080402, 090120, 090121, 090130, 090218, 090222, 090227, 090302, 090402, 090502, 090601, 090701, 090702, 090703, 090801, 090806, 091301, 091501, 091801, 091901, 092001, 092101, 092301, 092701, 092801, 092901, 093001, 093101, 093901, 094001, 094601, 100110, 100111, 100118, 100119, 100134, 100138, 100202, 100205, 100402, 100701, 101004, 101101, 101202, 101301, 101401, 101701, 101702, 101704, 101803, 102102, 102401, 102501, 102701, 102702, 102706, 102801, 102802, 103202, 103203, 103204, 103205, 103302, 103901, 103903, 104003, 104601, 105101, 105201, 105604, 106502, 129003, 129103, 129202"
"PM25_2007",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030113, 030120, 030310, 030701, 030901, 031001, 040103, 040203, 040207, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050204, 050308, 050310, 050311, 050404, 050504, 050801, 051201, 052001, 052201, 052301, 052401, 052701, 052801, 053201, 053601, 053701, 053801, 053901, 054401, 054501, 054703, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060106, 060204, 060211, 060303, 060410, 060413, 060421, 060428, 060429, 060430, 060432, 060433, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065601, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 080110, 080211, 080402, 090120, 090121, 090130, 090218, 090222, 090227, 090302, 090502, 090601, 090701, 090702, 090703, 090801, 091101, 091201, 091301, 091501, 091801, 091901, 092001, 092101, 092201, 092301, 092701, 092801, 092901, 093001, 093101, 093901, 094001, 094601, 100110, 100111, 100118, 100119, 100134, 100138, 100202, 100205, 100304, 100307, 100314, 100315, 100316, 100402, 100701, 101004, 101101, 101202, 101301, 101401, 101701, 101702, 101704, 101803, 102102, 102301, 102302, 102401, 102501, 102701, 102702, 102706, 102801, 102802, 103202, 103205, 103302, 103402, 103901, 103903, 104003, 104101, 104601, 105001, 105101, 105201, 105604, 106502, 119003, 129003, 129103, 129202"
"PM25_2008",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030113, 030120, 030310, 030501, 030701, 030901, 031001, 040103, 040203, 040207, 040302, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050308, 050310, 050311, 050404, 050504, 050604, 050801, 051201, 051501, 052001, 052201, 052301, 052401, 052701, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054703, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060106, 060204, 060211, 060303, 060410, 060413, 060421, 060428, 060429, 060430, 060433, 060434, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065601, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 080110, 080211, 080402, 090120, 090121, 090130, 090132, 090218, 090222, 090227, 090228, 090302, 090402, 090502, 090601, 090701, 090702, 090703, 090801, 090806, 091101, 091201, 091301, 091501, 091801, 091901, 092001, 092101, 092201, 092301, 092801, 092901, 093001, 093101, 093901, 094001, 094601, 100110, 100111, 100118, 100119, 100134, 100138, 100202, 100205, 100304, 100307, 100314, 100315, 100402, 100701, 100801, 101004, 101101, 101202, 101301, 101401, 101701, 101702, 101704, 101803, 102102, 102401, 102501, 102701, 102706, 102801, 102802, 103302, 103402, 103901, 103903, 104003, 104101, 104601, 105001, 105101, 105201, 105604, 106502, 119003, 129003, 129102, 129103, 129202"
"PM25_2009",FALSE,FALSE,TRUE,"010102, 010401, 010602, 030113, 030120, 030501, 030701, 030901, 040103, 040203, 040207, 040209, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050204, 050308, 050310, 050311, 050404, 050604, 050801, 051201, 052001, 052201, 052301, 052401, 052701, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054703, 054801, 054901, 055101, 055201, 055301, 060104, 060106, 060204, 060211, 060303, 060410, 060413, 060421, 060428, 060429, 060430, 060433, 060434, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 080110, 080211, 080402, 090120, 090121, 090130, 090132, 090218, 090222, 090228, 090302, 090402, 090502, 090601, 090701, 090702, 090703, 090801, 090806, 091101, 091201, 091301, 091501, 091801, 091901, 092001, 092101, 092201, 092801, 092901, 093001, 093101, 093901, 094001, 094601, 100110, 100111, 100118, 100119, 100121, 100134, 100138, 100202, 100205, 100304, 100314, 100316, 100402, 100701, 100801, 101004, 101101, 101202, 101301, 101401, 101601, 101701, 101702, 101704, 101803, 102102, 102302, 102303, 102401, 102501, 102701, 102706, 102801, 102802, 103202, 103203, 103302, 103402, 103901, 103903, 104003, 104101, 104501, 104601, 104803, 105001, 105101, 105201, 106502, 106700, 106900, 119003, 129003, 129103, 129202"
